CountyName	RaceID	RaceName	BallotID	BallotName	Votes	TotalBallotsCastByRace	PartyName
Benton	32118	PC5627 Precinct Committee Officer - Republican	27797	Bryan D. Flanagan	73	131	
Benton	32121	PC5630 Precinct Committee Officer - Republican	23249	Charles Monasmith	75	113	
Benton	32121	PC5630 Precinct Committee Officer - Republican	27694	Maurice Smiley	38	113	
Benton	32137	PC6140 Precinct Committee Officer - Republican	24976	Jim Breed	34	71	
Benton	32137	PC6140 Precinct Committee Officer - Republican	27062	James Cheshire	37	71	
Benton	32139	PC6150 Precinct Committee Officer - Republican	23890	David Hedengren	159	243	
Benton	32139	PC6150 Precinct Committee Officer - Republican	27598	Zane Wood	84	243	
Benton	32141	PC6155 Precinct Committee Officer - Republican	24437	Wanda I. Munn	81	114	
Benton	32141	PC6155 Precinct Committee Officer - Republican	26548	Aaron Halverson	33	114	
Benton	32142	PC6160 Precinct Committee Officer - Republican	26482	Aaron Maestas	36	73	
Benton	32142	PC6160 Precinct Committee Officer - Republican	27448	Betty Rosenwald	37	73	
Benton	32145	PC6175 Precinct Committee Officer - Republican	22618	Larry Haler	136	161	
Benton	32145	PC6175 Precinct Committee Officer - Republican	26249	Harold L. Anderson	25	161	
Benton	32150	PC6195 Precinct Committee Officer - Republican	23360	Isaac Stanfield	39	92	
Benton	32150	PC6195 Precinct Committee Officer - Republican	23438	Roger A. Thiede	53	92	
Benton	32151	PC6200 Precinct Committee Officer - Republican	22703	Brad Pitkin	40	77	
Benton	32151	PC6200 Precinct Committee Officer - Republican	24880	Cindy Faulk	37	77	
Benton	32156	PC6225 Precinct Committee Officer - Republican	26924	Lavelle Clark	23	101	
Benton	32156	PC6225 Precinct Committee Officer - Republican	23109	Eric S Mast	17	101	
Benton	32156	PC6225 Precinct Committee Officer - Republican	27523	Ron Higgins	50	101	
Benton	32156	PC6225 Precinct Committee Officer - Republican	23173	Kim Redlein	11	101	
Benton	32161	PC6250 Precinct Committee Officer - Republican	24969	Wendell Arntzen	34	75	
Benton	32161	PC6250 Precinct Committee Officer - Republican	27847	Joel Forrester	41	75	
Benton	32164	PC6265 Precinct Committee Officer - Republican	25682	Josie Delvin	70	95	
Benton	32164	PC6265 Precinct Committee Officer - Republican	27577	Aric Tyler	25	95	
Benton	32165	PC6270 Precinct Committee Officer - Republican	26185	Greg Dow	87	112	
Benton	32165	PC6270 Precinct Committee Officer - Republican	27417	Rhonda Jean Vieth	25	112	
Benton	32168	PC6280 Precinct Committee Officer - Republican	22725	Rick Jansons	142	189	
Benton	32168	PC6280 Precinct Committee Officer - Republican	24047	Elizabeth Stanfield	47	189	
Benton	32174	PC6286 Precinct Committee Officer - Republican	22830	Karin Nickola 	87	185	
Benton	32174	PC6286 Precinct Committee Officer - Republican	24055	Stan Douglas	98	185	
Benton	31957	PC6291 Precinct Committee Officer - Democratic	25588	John Latta	40	76	
Benton	31957	PC6291 Precinct Committee Officer - Democratic	27490	Mimi Latta	36	76	
Benton	32180	PC6300 Precinct Committee Officer - Republican	24034	Bill Spencer	96	144	
Benton	32180	PC6300 Precinct Committee Officer - Republican	25838	Mary Guay	48	144	
Benton	32181	PC6301 Precinct Committee Officer - Republican	24554	James N. Worgull	28	88	
Benton	32181	PC6301 Precinct Committee Officer - Republican	26727	Lora Brady	60	88	
Benton	32182	PC6305 Precinct Committee Officer - Republican	26656	Bonnie Mitchell	34	56	
Benton	32182	PC6305 Precinct Committee Officer - Republican	27473	Joe Rice	22	56	
Benton	32183	PC6310 Precinct Committee Officer - Republican	22996	Jeff Payne	56	82	
Benton	32183	PC6310 Precinct Committee Officer - Republican	27751	Tonya corsi	26	82	
Chelan	2	United States U.S. Senator	23036	Michael Baumgartner	6379	17024	(Prefers Republican Party)
Chelan	2	United States U.S. Senator	27435	Will Baker	296	17024	(Prefers Reform Party)
Chelan	2	United States U.S. Senator	23001	Chuck Jackson	684	17024	(Prefers Republican Party)
Chelan	2	United States U.S. Senator	27816	Timmy (Doc) Wilson	411	17024	(Prefers Democratic Party)
Chelan	2	United States U.S. Senator	23970	Art Coday	919	17024	(Prefers Republican Party)
Chelan	2	United States U.S. Senator	23100	Maria Cantwell	7265	17024	(Prefers Democratic Party)
Chelan	2	United States U.S. Senator	27073	Glen (Stocky) R. Stockwell	577	17024	(Prefers Republican Party)
Chelan	2	United States U.S. Senator	24705	Mike the Mover	493	17024	(Prefers Republican Party)
Chelan	12	Congressional District 8 U.S. Representative	22838	Dave Reichert	10439	17230	(Prefers Republican Party)
Chelan	12	Congressional District 8 U.S. Representative	22480	Keith Swank	1172	17230	(Prefers Republican Party)
Chelan	12	Congressional District 8 U.S. Representative	24089	James Windle	526	17230	(States No Party Preference)
Chelan	12	Congressional District 8 U.S. Representative	22964	Karen Porterfield	3411	17230	(Prefers Democratic Party)
Chelan	12	Congressional District 8 U.S. Representative	25490	Keith Arnold	1206	17230	(Prefers Democratic Party)
Chelan	12	Congressional District 8 U.S. Representative	25127	Ernest Huber	476	17230	(Prefers Republican Party)
Chelan	13	Washington State Governor	24769	Rob Hill	433	18081	(Prefers Democratic Party)
Chelan	13	Washington State Governor	26224	Rob McKenna	10858	18081	(Prefers Republican Party)
Chelan	13	Washington State Governor	24230	Jay Inslee	5877	18081	(Prefers Democratic Party)
Chelan	13	Washington State Governor	27356	James White	212	18081	(Prefers Independent Party)
Chelan	13	Washington State Governor	27494	Christian Joubert	131	18081	(States No Party Preference)
Chelan	13	Washington State Governor	25182	Shahram Hadian	226	18081	(Prefers Republican Party)
Chelan	13	Washington State Governor	25059	L. Dale Sorgen	80	18081	(Prefers Independent Party)
Chelan	13	Washington State Governor	25871	Max Sampson	112	18081	(Prefers Republican Party)
Chelan	13	Washington State Governor	25246	Javier O. Lopez	152	18081	(Prefers Republican Party)
Chelan	14	Washington State Lt. Governor	23000	Glenn Anderson	3662	16423	(Prefers Indep Republican Party)
Chelan	14	Washington State Lt. Governor	22477	Brad Owen	5964	16423	(Prefers Democrat Party)
Chelan	14	Washington State Lt. Governor	26503	James Robert Deal	640	16423	(States No Party Preference)
Chelan	14	Washington State Lt. Governor	24457	Bill Finkbeiner	5625	16423	(Prefers Republican Party)
Chelan	14	Washington State Lt. Governor	27838	Dave T. Sumner IV	69	16423	(Prefers Neopopulist Party)
Chelan	14	Washington State Lt. Governor	27436	Mark Greene	463	16423	(Prefers Democracy Indep. Party)
Chelan	15	Washington State Secretary of State	22637	Jim Kastama	1393	16212	(Prefers Democratic Party)
Chelan	15	Washington State Secretary of State	27396	David J. Anderson	890	16212	(States No Party Preference)
Chelan	15	Washington State Secretary of State	22512	Sam Wright	444	16212	(Prefers The Human Rights Party)
Chelan	15	Washington State Secretary of State	22883	Karen Murray	1067	16212	(Prefers Constitution Party)
Chelan	15	Washington State Secretary of State	22633	Kathleen Drew	1962	16212	(Prefers Democratic Party)
Chelan	15	Washington State Secretary of State	23674	Kim Wyman	8269	16212	(Prefers Republican Party)
Chelan	15	Washington State Secretary of State	23136	Greg Nickels	2187	16212	(Prefers Democratic Party)
Chelan	16	Washington State State Treasurer	24576	Jim McIntire	10541	10541	(Prefers Democratic Party)
Chelan	17	Washington State State Auditor	23764	Troy Kelley	2696	15378	(Prefers Democratic Party)
Chelan	17	Washington State State Auditor	22785	James Watkins	10002	15378	(Prefers Republican Party)
Chelan	17	Washington State State Auditor	25686	Mark Miloscia	776	15378	(Prefers Democratic Party)
Chelan	17	Washington State State Auditor	25425	Craig Pridemore	1904	15378	(Prefers Democratic Party)
Chelan	18	Washington State Attorney General	24100	Bob Ferguson	5758	15872	(Prefers Democratic Party)
Chelan	18	Washington State Attorney General	22967	Reagan Dunn	8156	15872	(Prefers Republican Party)
Chelan	18	Washington State Attorney General	25162	Stephen Pidgeon	1958	15872	(Prefers Republican Party)
Chelan	19	Washington State Commissioner of Public Lands	27181	Stephen A. Sharon	1399	16450	(States No Party Preference)
Chelan	19	Washington State Commissioner of Public Lands	22479	Peter J. Goldmark	5707	16450	(Prefers Democratic Party)
Chelan	19	Washington State Commissioner of Public Lands	27283	Clint Didier	9344	16450	(Prefers Republican Party)
Chelan	20	Washington State Superintendent of Public Instruction	24486	James Bauckman	1830	13273	
Chelan	20	Washington State Superintendent of Public Instruction	22926	Randy I. Dorn	7452	13273	
Chelan	20	Washington State Superintendent of Public Instruction	25932	Don Hansler	1018	13273	
Chelan	20	Washington State Superintendent of Public Instruction	25087	John Patterson Blair	749	13273	
Chelan	20	Washington State Superintendent of Public Instruction	27177	Ronald L. (Ron) Higgins	2224	13273	
Chelan	21	Washington State Insurance Commissioner	24724	John R. Adams	5078	15535	(Prefers Republican Party)
Chelan	21	Washington State Insurance Commissioner	23279	Mike Kreidler	5879	15535	(Prefers Democratic Party)
Chelan	21	Washington State Insurance Commissioner	25866	Scott Reilly	3502	15535	(Prefers Republican Party)
Chelan	21	Washington State Insurance Commissioner	24732	Brian C. Berend	1076	15535	(Prefers Independent Party)
Chelan	262	Legislative District 12 State Senator	24250	Linda Evans Parlette	14140	14140	(Prefers Gop Party)
Chelan	263	Legislative District 12 State Representative Pos. 1	26357	Cary Condotta	10257	15885	(Prefers Republican Party)
Chelan	263	Legislative District 12 State Representative Pos. 1	23006	Stan Morse	5628	15885	(Prefers Republican Party)
Chelan	264	Legislative District 12 State Representative Pos. 2	23084	Mike Armstrong	9171	16215	(Prefers Republican Party)
Chelan	264	Legislative District 12 State Representative Pos. 2	22478	Brad Hawkins	7044	16215	(Prefers Republican Party)
Chelan	6530	CHELAN COUNTY ASSESSOR	22977	DeWayne G. Crater	3992	14426	(Prefers Republican Party)
Chelan	6530	CHELAN COUNTY ASSESSOR	24966	Deanna Walter	10434	14426	(Prefers Republican Party)
Chelan	6534	CHELAN COUNTY COUNTY COMMISSIONER 1	23062	Ron Walter	2269	3428	(Prefers Republican Party)
Chelan	6534	CHELAN COUNTY COUNTY COMMISSIONER 1	22798	Gary Schoessler	1159	3428	(Prefers Republican Party)
Chelan	6536	CHELAN COUNTY COUNTY COMMISSIONER 3	23270	Doug England	4403	6710	(Prefers Republican Party)
Chelan	6536	CHELAN COUNTY COUNTY COMMISSIONER 3	23092	Mary T. Signorelli	2307	6710	(Prefers Democrat Party)
Chelan	23	Supreme Court Justice Position 2	25308	Douglas W. McQuaid	4705	12846	
Chelan	23	Supreme Court Justice Position 2	22696	Susan Owens	6711	12846	
Chelan	23	Supreme Court Justice Position 2	25901	Scott Stafne	1430	12846	
Chelan	29	Supreme Court Justice Position 8	27584	Bruce O. Danielson	7724	12733	
Chelan	29	Supreme Court Justice Position 8	22800	Steve Gonzalez	5009	12733	
Chelan	30	Supreme Court Justice Position 9	23014	Bruce Hilyer	2491	12951	
Chelan	30	Supreme Court Justice Position 9	22992	Sheryl Gordon McCloud	3865	12951	
Chelan	30	Supreme Court Justice Position 9	24650	Richard B. Sanders	5061	12951	
Chelan	30	Supreme Court Justice Position 9	24241	John W. Ladenburg	1534	12951	
Chelan	52	Court of Appeals, Division 3, District 3 Judge Position 2	26398	Devin Poulson	5628	12589	
Chelan	52	Court of Appeals, Division 3, District 3 Judge Position 2	24909	Teresa C. Kulik	6961	12589	
Chelan	66	Chelan Superior Court Judge Position 1	22740	Lesley A. Allan	12227	12227	
Chelan	67	Chelan Superior Court Judge Position 2	22714	T.W "Chip" Small	12883	12883	
Chelan	142	Chelan Superior Court Judge Position 3	23704	Charles R. Steinberg	3460	17138	
Chelan	142	Chelan Superior Court Judge Position 3	23547	Travis Brandt	4657	17138	
Chelan	142	Chelan Superior Court Judge Position 3	25351	Ruth Esparza	2299	17138	
Chelan	142	Chelan Superior Court Judge Position 3	23217	Alicia H. Nakata	6722	17138	
Chelan	106761	HOSPITAL DIST NO 1 LEAVENWORTH HOSPITAL DIST NO 1 LEAVENWORTH - PROPOSITION 1 Cascade Medical Center for renewal of the Emergency Medical Services Levy	106762	Emergency Services Levy YES   	2417	2951	
Chelan	106761	HOSPITAL DIST NO 1 LEAVENWORTH HOSPITAL DIST NO 1 LEAVENWORTH - PROPOSITION 1 Cascade Medical Center for renewal of the Emergency Medical Services Levy	106763	Emergency Services Levy NO   	534	2951	
Chelan	106765	HOSPITAL DIST NO 2 LAKE CHELAN HOSPITAL DIST NO 2 LAKE CHELAN - PROPOSITION 1 BONDS FOR NEW HOSPITAL	106766	Approved	1596	2817	
Chelan	106765	HOSPITAL DIST NO 2 LAKE CHELAN HOSPITAL DIST NO 2 LAKE CHELAN - PROPOSITION 1 BONDS FOR NEW HOSPITAL	106767	Rejected	1221	2817	
Chelan	106757	UPPER VALLEY PARK AND REC DIST UPPER VALLEY PARK AND REC DIST - PROPOSITION 1 OUTDOOR POOL MAINTENANCE AND OPERATIONS LEVY	106758	YES	1448	1976	
Chelan	106757	UPPER VALLEY PARK AND REC DIST UPPER VALLEY PARK AND REC DIST - PROPOSITION 1 OUTDOOR POOL MAINTENANCE AND OPERATIONS LEVY	106759	NO	528	1976	
Chelan	26156	PCO 140 Precinct Committee Officer - Republican	23298	Amber J Barnes	26	72	
Chelan	26156	PCO 140 Precinct Committee Officer - Republican	25990	Marianne Carnes	46	72	
Chelan	26182	PCO 153 Precinct Committee Officer - Republican	26036	Jim Blair	209	263	
Chelan	26182	PCO 153 Precinct Committee Officer - Republican	23429	Kevin Days	54	263	
Chelan	26230	PCO 320 Precinct Committee Officer - Republican	22806	Skip Moore	130	157	
Chelan	26230	PCO 320 Precinct Committee Officer - Republican	24030	Matt Prpich	27	157	
Chelan	26236	PCO 420 Precinct Committee Officer - Republican	26908	Derick McVeigh	40	167	
Chelan	26236	PCO 420 Precinct Committee Officer - Republican	23299	Ian Stephens	29	167	
Chelan	26236	PCO 420 Precinct Committee Officer - Republican	23920	Linnea M. Land	21	167	
Chelan	26236	PCO 420 Precinct Committee Officer - Republican	23973	Liz Havlicek	77	167	
Chelan	26238	PCO 430 Precinct Committee Officer - Republican	24761	Judy Merz	158	268	
Chelan	26238	PCO 430 Precinct Committee Officer - Republican	26723	Brandon Collins	110	268	
Chelan	26240	PCO 440 Precinct Committee Officer - Republican	23132	Wes Cornelius	102	206	
Chelan	26240	PCO 440 Precinct Committee Officer - Republican	24926	Tim Lamb	104	206	
Chelan	26243	PCO 460 Precinct Committee Officer - Democratic	24602	Lyle Markhart	49	157	
Chelan	26243	PCO 460 Precinct Committee Officer - Democratic	23319	Brenda J Hand	108	157	
Chelan	26244	PCO 460 Precinct Committee Officer - Republican	23477	Kerri Hinkofer	62	172	
Chelan	26244	PCO 460 Precinct Committee Officer - Republican	23768	Fredi Simpson	110	172	
Chelan	26254	PCO 520 Precinct Committee Officer - Republican	24113	Brad Allen	331	382	
Chelan	26254	PCO 520 Precinct Committee Officer - Republican	25887	Joseph C Johnson	51	382	
Chelan	26256	PCO 530 Precinct Committee Officer - Republican	27726	Douglas Shae	190	254	
Chelan	26256	PCO 530 Precinct Committee Officer - Republican	23389	H. Bob Baldwin	64	254	
Chelan	26268	PCO 590 Precinct Committee Officer - Republican	23692	William Thomas	80	167	
Chelan	26268	PCO 590 Precinct Committee Officer - Republican	26870	Jeffrey Middleton	87	167	
Clallam	2	United States U.S. Senator	23036	Michael Baumgartner	6206	20403	(Prefers Republican Party)
Clallam	2	United States U.S. Senator	27435	Will Baker	368	20403	(Prefers Reform Party)
Clallam	2	United States U.S. Senator	23001	Chuck Jackson	560	20403	(Prefers Republican Party)
Clallam	2	United States U.S. Senator	27816	Timmy (Doc) Wilson	416	20403	(Prefers Democratic Party)
Clallam	2	United States U.S. Senator	23970	Art Coday	1443	20403	(Prefers Republican Party)
Clallam	2	United States U.S. Senator	23100	Maria Cantwell	10479	20403	(Prefers Democratic Party)
Clallam	2	United States U.S. Senator	27073	Glen (Stocky) R. Stockwell	554	20403	(Prefers Republican Party)
Clallam	2	United States U.S. Senator	24705	Mike the Mover	377	20403	(Prefers Republican Party)
